"Anthem Inc"	"ANTM"	"N - New York"	"56  - Healthcare"	"56102020 - Managed Health care"	12/31/2020	03/31/2020	7.301	11.620	5.950	7.078	5.654	21.000	0.000	0.000	1.300	5.002	6.510	2.670	5.124	5.532	21.000	0.000	0.000	0.736	22.221	23.770	20.360	22.205	22.700	23.000	1.000	0.000	0.620	25.131	26.850	22.810	25.106	25.946	22.000	0.000	0.000	0.949	28.679	30.050	27.850	28.661	30.317	12.000	0.000	0.000	0.645	14.331	14.600	14.061	15.020	2.000	0.000	0.000	0.381	04/29/2020	6.480	0.003	6.477	0.000	0.251	0.000	01/29/2020	3.880	-0.003	3.883	-0.100	0.045	-0.100
"Aon PLC"	"AON"	"N - New York"	"55  - Financials"	"55301010 - Insurance - Multiline & Brokers"	12/31/2020	03/31/2020	1.952	2.190	1.820	1.985	2.122	14.000	1.000	6.000	0.104	1.552	1.820	1.430	1.565	1.699	14.000	2.000	4.000	0.097	9.766	10.100	9.400	9.917	10.327	16.000	1.000	6.000	0.237	10.661	11.400	9.930	10.933	11.517	14.000	1.000	7.000	0.358	11.734	12.200	10.910	12.765	12.962	5.000	1.000	4.000	0.537	9.063	12.166	5.960	11.893	2.000	1.000	1.000	4.388	05/01/2020	3.680	0.019	3.661	0.500	0.097	0.200	01/31/2020	2.530	0.058	2.472	2.300	0.032	1.800
"A. O. Smith Corp"	"AOS"	"N - New York"	"52  - Industrials"	"52102030 - Electrical Components & Equipment"	12/31/2020	03/31/2020	0.405	0.530	0.350	0.400	0.628	13.000	2.000	1.000	0.058	0.490	0.568	0.400	0.477	0.594	13.000	3.000	0.000	0.045	1.769	2.026	1.550	1.743	2.529	14.000	3.000	0.000	0.138	2.238	2.430	2.000	2.201	2.683	14.000	3.000	0.000	0.127	2.459	2.610	2.250	2.409	2.800	4.000	0.000	0.000	0.151	8.000	8.000	8.000	8.000	1.000	0.000	0.000	-9999999999.990	05/05/2020	0.320	-0.020	0.340	-5.900	0.081	-0.200	01/28/2020	0.560	-0.035	0.595	-5.900	0.012	-2.900
"Apache Corporation"	"APA"	"N - New York"	"50  - Energy"	"50102020 - Oil & Gas - Exploration and Production"	12/31/2020	03/31/2020	-0.961	-0.160	-1.443	-1.023	-0.027	24.000	19.000	5.000	0.309	-0.734	-0.150	-1.430	-0.787	-0.067	24.000	17.000	5.000	0.270	-2.410	-0.550	-4.340	-2.512	0.069	26.000	17.000	8.000	0.684	-1.241	0.340	-4.020	-1.197	-0.058	29.000	14.000	11.000	1.049	0.028	1.560	-1.890	0.046	0.412	17.000	5.000	7.000	0.851	-24.000	-24.000	-24.000	276.381	1.000	0.000	1.000	-9999999999.990	05/06/2020	-0.130	0.204	-0.334	61.100	0.179	1.100	02/26/2020	0.080	0.142	-0.062	229.000	0.175	0.800
"Air Products & Chemicals, Inc."	"APD"	"N - New York"	"51  - Basic Materials"	"51101010 - Chemicals - Commodity"	09/30/2020	03/31/2020	1.999	2.230	1.850	1.998	2.541	18.000	1.000	0.000	0.095	2.210	2.430	1.980	2.211	2.575	18.000	0.000	1.000	0.115	8.457	9.512	7.890	8.383	9.401	25.000	0.000	1.000	0.314	9.848	10.450	9.230	9.874	10.528	25.000	1.000	1.000	0.353	10.809	11.710	10.050	10.776	11.553	16.000	0.000	1.000	0.427	9.615	10.000	9.230	9.615	2.000	0.000	1.000	0.544	04/23/2020	2.040	-0.022	2.062	-1.100	0.087	-0.300	01/24/2020	2.140	0.062	2.078	3.000	0.016	3.900
"Amphenol Corporation"	"APH"	"N - New York"	"57  - Technology"	"57104010 - Electronic Equipment & Parts"	12/31/2020	03/31/2020	0.622	0.690	0.550	0.621	0.868	15.000	1.000	0.000	0.041	0.745	0.890	0.660	0.749	0.954	15.000	0.000	1.000	0.060	2.950	3.200	2.747	2.952	3.637	16.000	0.000	1.000	0.137	3.674	4.300	3.350	3.674	4.104	16.000	0.000	0.000	0.235	4.022	4.250	3.700	4.022	4.357	5.000	0.000	0.000	0.286	2.900	2.900	2.900	2.900	1.000	0.000	0.000	-9999999999.990	04/22/2020	0.710	-0.021	0.731	-2.900	0.058	-0.400	01/22/2020	0.980	0.071	0.909	7.800	0.009	7.900
"Aptiv PLC"	"APTV"	"N - New York"	"53  - Consumer Cyclicals"	"53101020 - Auto, Truck & Motorcycle Parts"	12/31/2020	03/31/2020	-1.344	-0.320	-1.840	-0.834	1.422	21.000	0.000	6.000	0.434	0.657	1.100	0.160	0.808	1.451	21.000	0.000	6.000	0.277	1.002	2.400	-0.140	1.708	5.552	25.000	0.000	9.000	0.560	3.921	5.450	2.250	4.176	6.201	25.000	1.000	6.000	0.634	5.293	6.460	4.723	5.457	7.159	13.000	1.000	4.000	0.455	5.098	10.000	2.300	8.592	3.000	1.000	2.000	4.259	05/05/2020	0.680	0.333	0.347	96.000	0.245	1.400	01/30/2020	1.150	0.130	1.020	12.700	0.023	5.700
"Alexandria Real Estate Equitie"	"ARE"	"N - New York"	"55  - Financials"	"55403020 - REITs - Commercial"	12/31/2020	03/31/2020	0.588	0.770	0.410	0.668	0.737	4.000	0.000	1.000	0.179	0.645	0.850	0.460	0.705	0.787	4.000	0.000	1.000	0.185	2.292	3.270	1.630	2.724	2.722	5.000	0.000	2.000	0.760	2.602	3.620	2.040	3.079	3.103	4.000	0.000	2.000	0.698	2.504	2.658	2.350	3.019	3.964	2.000	0.000	1.000	0.218	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	04/27/2020	0.140	-0.523	0.663	-78.900	0.111	-4.700	02/03/2020	1.740	1.147	0.593	193.400	0.137	8.400
"Atmos Energy Corporation"	"ATO"	"N - New York"	"59  - Utilities"	"59102010 - Utilities - Natural Gas"	09/30/2020	03/31/2020	0.775	0.886	0.720	0.777	0.752	9.000	1.000	2.000	0.053	0.520	0.596	0.440	0.504	0.515	9.000	2.000	2.000	0.044	4.667	4.720	4.600	4.670	4.631	10.000	2.000	2.000	0.036	5.015	5.128	4.920	5.015	4.969	11.000	2.000	1.000	0.056	5.403	5.460	5.320	5.416	5.355	7.000	1.000	2.000	0.059	7.150	7.400	6.900	7.500	2.000	0.000	1.000	0.354	05/06/2020	1.950	0.031	1.919	1.600	0.091	0.300	02/04/2020	1.470	-0.016	1.486	-1.100	0.018	-0.900
"Activision Blizzard, Inc."	"ATVI"	"M - Nasdaq"	"57  - Technology"	"57201030 - Online Services"	12/31/2020	03/31/2020	0.671	0.710	0.630	0.659	0.400	29.000	4.000	0.000	0.023	0.406	0.720	0.220	0.410	0.470	29.000	1.000	3.000	0.126	2.753	3.130	2.590	2.742	2.497	32.000	6.000	0.000	0.133	3.034	3.946	2.750	3.061	2.844	30.000	6.000	0.000	0.236	3.483	5.455	3.060	3.209	3.101	17.000	16.000	2.000	0.562	22.956	34.312	11.600	11.780	2.000	1.000	0.000	16.060	05/05/2020	0.580	0.202	0.378	53.400	0.029	7.000	02/06/2020	1.230	0.040	1.190	3.400	0.033	1.200
"AvalonBay Communities Inc"	"AVB"	"N - New York"	"55  - Financials"	"55403030 - REITs - Residential"	12/31/2020	03/31/2020	1.022	1.180	0.700	1.089	1.258	8.000	0.000	7.000	0.152	1.010	1.220	0.740	1.121	1.322	8.000	0.000	7.000	0.173	4.344	4.940	3.670	4.620	5.100	10.000	1.000	7.000	0.437	4.492	5.360	3.250	5.018	5.453	12.000	0.000	8.000	0.569	4.858	5.600	4.100	5.513	5.530	7.000	0.000	5.000	0.495	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	05/06/2020	1.190	0.000	1.190	0.000	0.136	0.000	02/05/2020	1.200	-0.016	1.216	-1.300	0.054	-0.300
"Broadcom Inc"	"AVGO"	"M - Nasdaq"	"57  - Technology"	"57101010 - Semiconductors"	10/31/2020	04/30/2020	5.291	5.900	5.050	5.320	5.848	26.000	7.000	12.000	0.220	5.851	6.450	5.240	5.803	6.280	26.000	10.000	9.000	0.319	21.551	22.740	20.590	21.532	23.217	29.000	9.000	11.000	0.536	24.040	25.290	22.860	23.737	25.111	29.000	12.000	7.000	0.689	25.662	27.540	23.580	25.449	29.140	9.000	6.000	2.000	1.599	13.050	20.000	6.100	12.350	2.000	1.000	1.000	9.829	06/04/2020	5.140	-0.001	5.141	0.000	0.147	0.000	03/12/2020	5.250	-0.080	5.330	-1.500	0.350	-0.200
"Avery Dennison Corp"	"AVY"	"N - New York"	"51  - Basic Materials"	"51302010 - Non-Paper Containers & Packaging"	12/31/2020	03/31/2020	1.150	1.719	0.950	1.148	1.850	10.000	0.000	0.000	0.217	1.332	1.639	1.160	1.324	1.811	10.000	0.000	0.000	0.134	5.785	6.620	5.220	5.782	7.046	14.000	0.000	0.000	0.360	6.578	7.479	6.090	6.568	7.806	15.000	0.000	0.000	0.352	7.537	8.750	7.100	7.500	8.750	9.000	0.000	0.000	0.512	8.553	12.100	5.200	8.902	4.000	0.000	1.000	3.059	04/29/2020	1.660	0.161	1.499	10.700	0.056	2.900	01/29/2020	1.730	0.037	1.693	2.200	0.034	1.100
"American Water Works Company I"	"AWK"	"N - New York"	"59  - Utilities"	"59103010 - Utilities - Water & Related"	12/31/2020	03/31/2020	0.954	1.020	0.900	0.973	0.988	8.000	0.000	2.000	0.041	1.366	1.411	1.270	1.368	1.391	8.000	2.000	2.000	0.045	3.840	3.960	3.740	3.850	3.852	15.000	1.000	5.000	0.045	4.226	4.360	4.118	4.230	4.236	15.000	3.000	1.000	0.056	4.560	4.648	4.470	4.579	4.576	11.000	3.000	1.000	0.046	8.300	8.300	8.300	-9999999999.990	1.000	0.000	0.000	-9999999999.990	05/06/2020	0.670	0.018	0.652	2.800	0.012	1.500	02/18/2020	0.730	-0.003	0.733	-0.400	0.009	-0.300
"American Express Company"	"AXP"	"N - New York"	"55  - Financials"	"55101030 - Consumer Lending"	12/31/2020	03/31/2020	0.220	1.550	-0.960	0.422	2.253	24.000	0.000	7.000	0.592	0.892	1.789	-0.150	0.936	2.280	24.000	1.000	4.000	0.561	2.756	5.410	0.000	3.024	8.986	29.000	0.000	8.000	1.285	7.095	10.450	5.180	7.100	9.935	28.000	3.000	4.000	1.201	8.810	9.880	7.480	8.819	-9999999999.990	10.000	1.000	2.000	0.884	9.753	21.000	2.300	5.986	3.000	1.000	0.000	9.911	04/24/2020	0.410	-1.016	1.426	-71.200	0.663	-1.500	01/24/2020	2.030	0.017	2.013	0.800	0.034	0.500
"AutoZone, Inc."	"AZO"	"N - New York"	"53  - Consumer Cyclicals"	"53403010 - Retailers - Auto Vehicles, Parts & Service"	08/31/2020	05/31/2020	21.727	23.390	20.210	20.483	22.889	18.000	12.000	5.000	0.927	15.075	15.633	14.249	14.865	15.851	15.000	6.000	7.000	0.376	62.625	64.340	60.920	60.929	65.089	20.000	13.000	5.000	0.940	69.004	72.280	64.811	67.485	71.298	22.000	12.000	7.000	2.132	78.153	82.450	72.360	75.712	79.862	9.000	4.000	1.000	3.542	4.800	4.800	4.800	8.800	1.000	1.000	0.000	-9999999999.990	05/26/2020	14.390	0.590	13.800	4.300	2.033	0.300	03/03/2020	12.390	0.642	11.748	5.500	0.172	3.700
"Boeing Co"	"BA"	"N - New York"	"52  - Industrials"	"52101010 - Aerospace & Defense"	12/31/2020	03/31/2020	-2.221	-1.280	-4.310	-2.017	5.074	15.000	0.000	3.000	0.746	-1.159	0.760	-2.860	-0.863	5.631	15.000	0.000	4.000	0.823	-3.910	1.500	-9.700	-3.701	21.085	21.000	0.000	5.000	2.676	6.942	14.100	-4.150	7.685	22.981	21.000	0.000	6.000	3.847	10.201	16.210	-1.300	10.563	25.450	16.000	0.000	4.000	4.116	12.333	12.333	12.333	12.333	1.000	0.000	0.000	-9999999999.990	04/29/2020	-1.700	-0.092	-1.608	-5.700	1.107	-0.100	01/29/2020	-2.330	-3.798	1.468	-258.700	0.359	-10.600
"Bank of America Corp"	"BAC"	"N - New York"	"55  - Financials"	"55101010 - Banks"	12/31/2020	03/31/2020	0.304	0.600	-0.120	0.295	0.729	21.000	1.000	3.000	0.148	0.342	0.480	-0.140	0.342	0.723	21.000	0.000	5.000	0.127	1.448	1.850	0.080	1.447	2.897	25.000	0.000	6.000	0.355	2.221	2.950	1.600	2.241	3.121	25.000	2.000	4.000	0.332	2.718	3.240	2.300	2.744	3.183	13.000	0.000	2.000	0.279	5.120	6.281	3.960	5.120	2.000	0.000	0.000	1.641	04/15/2020	0.400	-0.061	0.461	-13.200	0.387	-0.200	01/15/2020	0.740	0.056	0.684	8.200	0.013	4.300
"Baxter International Inc"	"BAX"	"N - New York"	"56  - Healthcare"	"56101020 - Medical Equipment, Supplies & Distribution"	12/31/2020	03/31/2020	0.717	0.840	0.630	0.712	0.935	16.000	0.000	2.000	0.063	0.824	0.900	0.760	0.865	0.920	16.000	0.000	6.000	0.044	3.303	3.574	3.170	3.389	3.565	17.000	0.000	7.000	0.115	3.819	4.050	3.470	3.819	4.221	17.000	0.000	2.000	0.134	4.330	4.500	4.050	4.395	4.457	12.000	1.000	5.000	0.120	9.667	11.000	7.000	11.000	3.000	1.000	1.000	2.309	04/30/2020	0.820	0.096	0.724	13.300	0.018	5.300	03/17/2020	0.970	0.089	0.881	10.100	0.030	3.000
"Best Buy Co Inc"	"BBY"	"N - New York"	"53  - Consumer Cyclicals"	"53403050 - Retailers - Computer & Electronics"	01/31/2021	04/30/2020	0.780	1.330	0.190	0.631	1.083	21.000	15.000	6.000	0.204	0.915	1.150	0.180	0.895	1.105	22.000	9.000	11.000	0.204	5.100	5.500	3.900	4.477	6.033	23.000	16.000	9.000	0.353	6.021	6.510	5.250	5.891	6.500	25.000	11.000	9.000	0.372	6.631	7.550	5.900	6.700	7.295	7.000	3.000	2.000	0.544	7.900	7.900	7.900	7.950	1.000	1.000	1.000	-9999999999.990	05/21/2020	0.670	0.225	0.445	50.600	0.179	1.300	02/27/2020	2.900	0.146	2.754	5.300	0.057	2.600
"Becton Dickinson and Co"	"BDX"	"N - New York"	"56  - Healthcare"	"56101020 - Medical Equipment, Supplies & Distribution"	09/30/2020	03/31/2020	2.108	2.360	1.940	2.502	3.295	15.000	1.000	11.000	0.125	3.128	3.535	2.870	3.335	3.650	15.000	1.000	11.000	0.189	10.456	11.500	10.080	10.878	12.573	18.000	2.000	12.000	0.371	12.485	13.360	11.620	12.766	13.998	18.000	1.000	12.000	0.423	13.984	14.430	12.730	14.207	15.316	11.000	1.000	5.000	0.487	5.400	7.000	3.800	7.900	2.000	0.000	2.000	2.263	05/07/2020	2.550	0.229	2.321	9.900	0.118	1.900	02/06/2020	2.650	0.023	2.627	0.900	0.032	0.700
"Franklin Resources, Inc."	"BEN"	"N - New York"	"55  - Financials"	"55102020 - Investment Management & Fund Operators"	09/30/2020	03/31/2020	0.473	0.540	0.320	0.464	0.630	13.000	3.000	0.000	0.062	0.479	0.623	0.370	0.469	0.636	13.000	2.000	0.000	0.066	1.841	2.200	1.550	1.876	2.537	12.000	3.000	0.000	0.156	1.878	2.291	1.520	1.928	2.523	11.000	2.000	1.000	0.278	1.967	2.650	1.490	1.914	2.705	10.000	2.000	1.000	0.364	-5.191	-4.600	-6.100	-8.943	3.000	3.000	0.000	0.799	04/30/2020	0.160	-0.258	0.418	-61.700	0.068	-3.800	01/30/2020	0.700	0.035	0.665	5.300	0.024	1.500
"Brown-Forman Corporation"	"BF.B"	"N - New York"	"54  - Consumer Non-Cyclicals"	"54101020 - Distillers & Wineries"	04/30/2020	01/31/2020	0.283	0.311	0.140	0.294	0.362	15.000	0.000	5.000	0.043	0.335	0.410	0.160	0.361	0.406	13.000	0.000	5.000	0.064	1.740	1.790	1.600	1.747	1.794	18.000	0.000	5.000	0.047	1.654	1.922	0.980	1.724	1.937	17.000	1.000	5.000	0.211	1.844	2.050	1.660	1.908	2.092	12.000	1.000	4.000	0.125	1.003	2.210	-0.600	3.447	3.000	0.000	2.000	1.446	03/04/2020	0.480	-0.018	0.498	-3.600	0.014	-1.300	12/05/2019	0.590	0.065	0.525	12.400	0.012	5.400
"Biogen Inc"	"BIIB"	"M - Nasdaq"	"56  - Healthcare"	"56201040 - Pharmaceuticals"	12/31/2020	03/31/2020	7.976	8.920	6.870	7.976	8.403	26.000	0.000	0.000	0.572	8.180	8.740	7.560	8.180	8.294	26.000	0.000	0.000	0.365	33.005	35.420	30.334	33.003	32.581	31.000	1.000	0.000	1.243	32.585	37.880	28.010	32.582	32.511	31.000	1.000	0.000	2.357	33.272	41.210	25.700	33.272	33.661	26.000	0.000	0.000	3.615	0.897	7.000	-4.500	1.796	7.000	1.000	0.000	4.053	04/22/2020	9.140	1.407	7.733	18.200	0.526	2.700	01/30/2020	8.340	0.318	8.022	4.000	0.610	0.500
"Bank of New York Mellon Corp"	"BK"	"N - New York"	"55  - Financials"	"55102020 - Investment Management & Fund Operators"	12/31/2020	03/31/2020	0.873	1.030	0.730	0.872	1.036	16.000	1.000	1.000	0.081	0.906	1.050	0.760	0.907	1.102	16.000	1.000	3.000	0.089	3.665	4.190	3.250	3.661	4.197	18.000	1.000	3.000	0.217	3.726	4.200	3.250	3.736	4.513	18.000	1.000	3.000	0.252	4.193	4.460	3.903	4.210	-9999999999.990	8.000	1.000	1.000	0.184	-0.180	-0.180	-0.180	2.480	1.000	0.000	1.000	-9999999999.990	04/16/2020	1.050	0.146	0.904	16.200	0.074	2.000	01/16/2020	1.010	0.004	1.006	0.400	0.024	0.200
"Booking Holdings Inc"	"BKNG"	"M - Nasdaq"	"53  - Consumer Cyclicals"	"53301040 - Leisure & Recreation"	12/31/2020	03/31/2020	-11.519	-3.410	-18.120	-1.605	26.377	27.000	7.000	20.000	3.431	10.698	20.180	-9.059	20.859	50.312	27.000	9.000	18.000	6.962	17.337	75.063	-25.614	42.911	114.294	31.000	8.000	22.000	19.815	72.310	137.528	29.780	91.068	127.064	31.000	6.000	24.000	22.474	106.151	177.706	79.370	104.650	155.937	18.000	2.000	3.000	21.654	8.087	9.374	6.800	12.976	2.000	1.000	0.000	1.820	05/07/2020	3.770	-1.865	5.635	-33.100	3.061	-0.600	02/26/2020	23.300	1.264	22.036	5.700	0.417	3.000
"Baker Hughes Co"	"BKR"	"N - New York"	"50  - Energy"	"50103020 - Oil & Gas - Related Services and Equipment"	12/31/2020	03/31/2020	0.003	0.070	-0.050	0.003	0.274	24.000	1.000	4.000	0.027	0.031	0.090	-0.060	0.025	0.331	24.000	1.000	3.000	0.030	0.206	0.420	-0.300	0.204	1.277	25.000	2.000	3.000	0.131	0.386	0.700	0.070	0.366	1.773	27.000	4.000	2.000	0.158	0.765	1.650	0.260	0.788	1.749	12.000	1.000	1.000	0.373	28.163	28.163	28.163	28.163	1.000	0.000	0.000	-9999999999.990	04/22/2020	0.110	-0.002	0.112	-1.800	0.028	-0.100	01/22/2020	0.270	-0.040	0.310	-12.900	0.025	-1.600
"BlackRock, Inc."	"BLK"	"N - New York"	"55  - Financials"	"55102020 - Investment Management & Fund Operators"	12/31/2020	03/31/2020	6.329	7.120	5.640	6.192	7.290	14.000	8.000	0.000	0.410	6.737	7.340	5.890	6.583	7.755	14.000	8.000	0.000	0.429	26.764	29.100	24.140	26.257	30.122	15.000	9.000	0.000	1.282	29.885	32.740	26.730	29.326	32.298	17.000	6.000	0.000	1.617	33.428	35.650	30.800	32.804	-9999999999.990	10.000	3.000	0.000	1.590	2.700	6.100	-3.100	2.395	4.000	2.000	0.000	4.142	04/16/2020	6.600	0.239	6.361	3.800	0.518	0.500	01/15/2020	8.340	0.648	7.692	8.400	0.190	3.400
"Ball Corporation"	"BLL"	"N - New York"	"51  - Basic Materials"	"51302010 - Non-Paper Containers & Packaging"	12/31/2020	03/31/2020	0.576	0.680	0.530	0.565	0.771	13.000	0.000	0.000	0.046	0.774	0.850	0.710	0.765	0.827	13.000	0.000	0.000	0.040	2.688	2.820	2.600	2.658	2.981	14.000	0.000	0.000	0.063	3.130	3.403	2.950	3.093	3.459	14.000	0.000	0.000	0.120	3.634	3.801	3.500	3.655	-9999999999.990	7.000	0.000	0.000	0.109	10.317	13.000	5.000	11.787	3.000	0.000	3.000	4.604	05/07/2020	0.610	0.014	0.596	2.300	0.025	0.600	02/06/2020	0.710	0.036	0.674	5.300	0.019	1.900
"Bristol-Myers Squibb Co"	"BMY"	"N - New York"	"56  - Healthcare"	"56201040 - Pharmaceuticals"	12/31/2020	03/31/2020	1.500	1.620	1.389	1.554	1.390	10.000	0.000	6.000	0.073	1.514	1.600	1.340	1.563	1.430	10.000	0.000	6.000	0.079	6.177	6.270	6.080	6.129	6.160	14.000	8.000	2.000	0.054	7.409	7.810	7.170	7.375	7.545	14.000	7.000	2.000	0.175	8.027	8.980	7.200	8.011	8.113	11.000	2.000	0.000	0.544	17.900	17.900	17.900	11.950	1.000	2.000	0.000	-9999999999.990	05/07/2020	1.720	0.234	1.486	15.700	0.058	4.000	02/06/2020	1.220	0.337	0.883	38.200	0.017	19.800
"Broadridge Financial Solutions"	"BR"	"N - New York"	"52  - Industrials"	"52203070 - Professional Information Services"	06/30/2020	03/31/2020	2.079	2.110	2.040	2.106	2.096	8.000	3.000	4.000	0.027	0.737	0.770	0.710	0.813	0.758	7.000	0.000	4.000	0.026	4.964	5.020	4.920	5.037	5.057	8.000	1.000	8.000	0.032	5.420	5.570	5.220	5.529	5.559	9.000	1.000	8.000	0.129	6.012	6.250	5.850	6.098	6.132	6.000	1.000	3.000	0.143	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	05/08/2020	1.670	-0.052	1.722	-3.000	0.069	-0.800	01/31/2020	0.530	-0.183	0.713	-25.700	0.063	-2.900
"Boston Scientific Corporation"	"BSX"	"N - New York"	"56  - Healthcare"	"56101010 - Advanced Medical Equipment & Technology"	12/31/2020	03/31/2020	-0.028	0.250	-0.220	-0.017	0.441	23.000	1.000	4.000	0.102	0.254	0.380	0.020	0.250	0.444	23.000	0.000	5.000	0.086	0.966	1.260	0.450	0.968	1.794	26.000	0.000	8.000	0.184	1.689	1.950	1.286	1.699	2.012	26.000	1.000	8.000	0.158	1.970	2.170	1.460	2.017	2.241	19.000	0.000	6.000	0.170	7.100	10.400	1.400	7.896	5.000	0.000	2.000	3.945	04/29/2020	0.280	-0.034	0.314	-10.800	0.030	-1.100	02/05/2020	0.460	0.021	0.439	4.800	0.008	2.600
"BorgWarner Inc."	"BWA"	"N - New York"	"53  - Consumer Cyclicals"	"53101020 - Auto, Truck & Motorcycle Parts"	12/31/2020	03/31/2020	-0.478	0.040	-0.812	-0.126	1.049	18.000	4.000	10.000	0.196	0.541	0.830	0.097	0.660	1.016	18.000	5.000	9.000	0.197	1.700	2.580	0.965	2.075	4.146	19.000	1.000	5.000	0.393	3.254	3.700	2.660	3.410	4.584	18.000	2.000	3.000	0.312	3.957	4.630	2.950	4.101	5.138	14.000	1.000	3.000	0.422	0.911	5.120	-4.178	2.914	4.000	0.000	1.000	4.399	05/06/2020	0.770	0.273	0.497	54.900	0.114	2.400	02/13/2020	1.170	0.138	1.032	13.400	0.082	1.700
"Boston Properties, Inc."	"BXP"	"N - New York"	"55  - Financials"	"55403020 - REITs - Commercial"	12/31/2020	03/31/2020	0.544	0.810	0.430	0.658	0.906	5.000	0.000	1.000	0.151	0.532	0.810	0.440	0.695	0.948	5.000	0.000	1.000	0.157	4.313	4.820	3.190	3.529	3.570	4.000	2.000	1.000	0.755	2.486	3.160	2.070	2.795	3.692	5.000	0.000	2.000	0.456	3.065	3.440	2.690	3.656	-9999999999.990	2.000	0.000	2.000	0.530	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	04/28/2020	3.200	2.390	0.810	295.100	0.029	82.400	01/28/2020	0.910	0.036	0.874	4.100	0.047	0.800
"Citigroup Inc"	"C"	"N - New York"	"55  - Financials"	"55101010 - Banks"	12/31/2020	03/31/2020	0.489	1.430	-1.070	0.542	2.079	20.000	0.000	1.000	0.556	0.747	1.330	-1.050	0.732	2.186	20.000	1.000	1.000	0.530	2.950	4.880	-1.750	2.992	8.377	25.000	0.000	4.000	1.354	6.179	10.200	3.060	6.162	9.198	24.000	0.000	4.000	1.512	8.516	10.140	6.770	8.514	9.909	12.000	3.000	2.000	0.998	-10.575	2.050	-23.200	-10.195	2.000	0.000	1.000	17.854	04/15/2020	1.050	0.006	1.044	0.600	1.602	0.000	01/14/2020	2.150	0.312	1.838	17.000	0.029	10.800
"Conagra Brands Inc"	"CAG"	"N - New York"	"54  - Consumer Non-Cyclicals"	"54102020 - Food Processing"	05/31/2020	02/29/2020	0.639	0.720	0.580	0.652	0.519	15.000	2.000	2.000	0.047	0.526	0.640	0.430	0.528	0.470	12.000	2.000	1.000	0.062	2.182	2.270	2.110	2.194	2.090	15.000	2.000	2.000	0.050	2.273	2.480	1.940	2.271	2.301	17.000	2.000	1.000	0.132	2.447	2.660	2.160	2.451	2.439	11.000	0.000	1.000	0.137	8.675	9.800	7.550	8.675	2.000	0.000	0.000	1.591	03/31/2020	0.470	-0.016	0.486	-3.300	0.024	-0.700	12/19/2019	0.630	0.061	0.569	10.700	0.021	2.900
"Cardinal Health Inc"	"CAH"	"N - New York"	"54  - Consumer Non-Cyclicals"	"54301010 - Retailers - Drug"	06/30/2020	03/31/2020	0.915	1.130	0.790	0.916	1.109	14.000	3.000	7.000	0.086	1.160	1.340	0.980	1.209	1.272	13.000	1.000	7.000	0.090	5.299	5.390	5.150	5.187	5.033	18.000	7.000	7.000	0.059	5.533	6.380	4.910	5.554	5.567	19.000	3.000	9.000	0.262	5.945	6.540	5.300	5.972	5.926	11.000	2.000	5.000	0.305	4.729	5.017	4.400	4.722	4.000	1.000	1.000	0.325	05/11/2020	1.620	0.187	1.433	13.000	0.092	2.000	02/06/2020	1.520	0.299	1.221	24.500	0.039	7.700
"Caterpillar Inc."	"CAT"	"N - New York"	"52  - Industrials"	"52102020 - Heavy Machinery & Vehicles"	12/31/2020	03/31/2020	0.575	1.170	-0.790	0.511	2.810	20.000	1.000	1.000	0.459	1.186	1.740	0.770	1.130	2.625	20.000	1.000	1.000	0.259	4.908	5.990	3.500	4.860	10.820	25.000	1.000	2.000	0.637	7.023	10.320	4.750	6.963	11.487	26.000	0.000	3.000	1.050	8.734	13.220	7.030	8.374	-9999999999.990	11.000	0.000	2.000	1.678	-6.918	-5.636	-8.200	-2.968	2.000	0.000	0.000	1.813	04/28/2020	1.600	-0.091	1.691	-5.400	0.218	-0.400	01/31/2020	2.630	0.255	2.375	10.700	0.110	2.300
"Chubb Ltd"	"CB"	"N - New York"	"55  - Financials"	"55301010 - Insurance - Multiline & Brokers"	12/31/2020	03/31/2020	1.937	2.760	0.730	1.952	2.755	18.000	0.000	3.000	0.532	2.379	2.670	1.738	2.432	2.682	18.000	1.000	3.000	0.294	9.627	10.800	7.950	9.678	11.101	21.000	1.000	3.000	0.830	10.923	12.100	10.000	10.984	11.732	21.000	2.000	2.000	0.503	11.338	12.900	9.800	11.428	12.185	8.000	0.000	2.000	0.953	3.623	10.000	-1.050	0.433	3.000	2.000	1.000	5.719	04/21/2020	2.680	0.113	2.567	4.400	0.166	0.700	02/04/2020	2.280	0.163	2.117	7.700	0.095	1.700
